agency_cd,site_no,datetime,tz_cd,gage_height,approval_gage,discharge,approval_discharge
USGS,5325000,42555.48,CDT,5.76,A,4500,A
USGS,5325000,42555.49,CDT,5.75,A,4490,A
USGS,5325000,42555.50,CDT,5.74,A,4480,A
USGS,5325000,42555.51,CDT,5.74,A,4480,A
USGS,5325000,42555.52,CDT,5.74,A,4480,A
USGS,5325000,42555.53,CDT,5.74,A,4480,A
USGS,5325000,42555.54,CDT,5.73,A,4470,A
USGS,5325000,42555.55,CDT,5.72,A,4460,A
USGS,5325000,42555.56,CDT,5.72,A,4460,A
USGS,5325000,42555.57,CDT,5.72,A,4460,A
USGS,5325000,42555.58,CDT,5.71,A,4440,A
USGS,5325000,42555.59,CDT,5.71,A,4440,A
USGS,5325000,42555.60,CDT,5.71,A,4440,A
USGS,5325000,42555.61,CDT,5.7,A,4430,A
USGS,5325000,42555.63,CDT,5.69,A,4430,A
USGS,5325000,42555.64,CDT,5.7,A,4430,A
USGS,5325000,42555.65,CDT,5.69,A,4430,A
USGS,5325000,42555.66,CDT,5.69,A,4430,A
USGS,5325000,42555.67,CDT,5.68,A,4420,A
USGS,5325000,42555.68,CDT,5.69,A,4430,A
USGS,5325000,42555.69,CDT,5.67,A,4410,A
USGS,5325000,42555.70,CDT,5.68,A,4420,A
USGS,5325000,42555.71,CDT,5.68,A,4420,A
USGS,5325000,42555.72,CDT,5.67,A,4410,A
USGS,5325000,42555.73,CDT,5.67,A,4410,A
USGS,5325000,42555.74,CDT,5.66,A,4400,A
USGS,5325000,42555.75,CDT,5.67,A,4410,A
USGS,5325000,42555.76,CDT,5.67,A,4410,A
USGS,5325000,42555.77,CDT,5.67,A,4410,A
USGS,5325000,42555.78,CDT,5.66,A,4400,A
USGS,5325000,42555.79,CDT,5.66,A,4400,A
USGS,5325000,42555.80,CDT,5.66,A,4400,A
USGS,5325000,42555.81,CDT,5.66,A,4400,A
USGS,5325000,42555.82,CDT,5.66,A,4400,A
USGS,5325000,42555.83,CDT,5.65,A,4390,A
USGS,5325000,42555.84,CDT,5.65,A,4390,A
USGS,5325000,42555.85,CDT,5.65,A,4390,A
USGS,5325000,42555.86,CDT,5.64,A,4370,A
USGS,5325000,42555.88,CDT,5.65,A,4390,A
USGS,5325000,42555.89,CDT,5.64,A,4370,A
USGS,5325000,42555.90,CDT,5.64,A,4370,A
USGS,5325000,42555.91,CDT,5.64,A,4370,A
USGS,5325000,42555.92,CDT,5.64,A,4370,A
USGS,5325000,42555.93,CDT,5.63,A,4360,A
USGS,5325000,42555.94,CDT,5.63,A,4360,A
USGS,5325000,42555.95,CDT,5.63,A,4360,A
USGS,5325000,42555.96,CDT,5.63,A,4360,A
USGS,5325000,42555.97,CDT,5.63,A,4360,A
USGS,5325000,42555.98,CDT,5.62,A,4350,A
USGS,5325000,42555.99,CDT,5.62,A,4350,A
USGS,5325000,42556.00,CDT,5.61,A,4340,A
USGS,5325000,42556.01,CDT,5.61,A,4340,A
USGS,5325000,42556.02,CDT,5.61,A,4340,A
USGS,5325000,42556.03,CDT,5.61,A,4340,A
USGS,5325000,42556.04,CDT,5.61,A,4340,A
USGS,5325000,42556.05,CDT,5.61,A,4340,A
USGS,5325000,42556.06,CDT,5.6,A,4330,A
USGS,5325000,42556.07,CDT,5.6,A,4330,A
USGS,5325000,42556.08,CDT,5.59,A,4320,A
USGS,5325000,42556.09,CDT,5.6,A,4330,A
USGS,5325000,42556.10,CDT,5.59,A,4320,A
USGS,5325000,42556.11,CDT,5.59,A,4320,A
USGS,5325000,42556.13,CDT,5.59,A,4320,A
USGS,5325000,42556.14,CDT,5.58,A,4300,A
USGS,5325000,42556.15,CDT,5.58,A,4300,A
USGS,5325000,42556.16,CDT,5.58,A,4300,A
USGS,5325000,42556.17,CDT,5.58,A,4300,A
USGS,5325000,42556.18,CDT,5.57,A,4290,A
USGS,5325000,42556.19,CDT,5.57,A,4290,A
USGS,5325000,42556.20,CDT,5.57,A,4290,A
USGS,5325000,42556.21,CDT,5.56,A,4280,A
USGS,5325000,42556.22,CDT,5.57,A,4290,A
USGS,5325000,42556.23,CDT,5.56,A,4280,A
USGS,5325000,42556.24,CDT,5.56,A,4280,A
USGS,5325000,42556.25,CDT,5.55,A,4270,A
USGS,5325000,42556.26,CDT,5.55,A,4270,A
USGS,5325000,42556.27,CDT,5.54,A,4260,A
USGS,5325000,42556.28,CDT,5.54,A,4260,A
USGS,5325000,42556.29,CDT,5.54,A,4260,A
USGS,5325000,42556.30,CDT,5.54,A,4260,A
USGS,5325000,42556.31,CDT,5.54,A,4260,A
USGS,5325000,42556.32,CDT,5.53,A,4250,A
USGS,5325000,42556.33,CDT,5.53,A,4250,A
USGS,5325000,42556.34,CDT,5.53,A,4250,A
USGS,5325000,42556.35,CDT,5.53,A,4250,A
USGS,5325000,42556.36,CDT,5.52,A,4240,A
USGS,5325000,42556.38,CDT,5.52,A,4240,A
USGS,5325000,42556.39,CDT,5.52,A,4240,A
USGS,5325000,42556.40,CDT,5.52,A,4240,A
USGS,5325000,42556.41,CDT,5.51,A,4220,A
USGS,5325000,42556.42,CDT,5.5,A,4210,A
USGS,5325000,42556.43,CDT,5.51,A,4220,A
USGS,5325000,42556.44,CDT,5.5,A,4210,A
USGS,5325000,42556.45,CDT,5.5,A,4210,A
USGS,5325000,42556.46,CDT,5.5,A,4210,A
USGS,5325000,42556.47,CDT,5.49,A,4200,A
USGS,5325000,42556.48,CDT,5.49,A,4200,A
USGS,5325000,42556.49,CDT,5.49,A,4200,A
USGS,5325000,42556.50,CDT,5.49,A,4200,A
USGS,5325000,42556.51,CDT,5.48,A,4190,A
USGS,5325000,42556.52,CDT,5.48,A,4190,A
USGS,5325000,42556.53,CDT,5.48,A,4190,A
USGS,5325000,42556.54,CDT,5.47,A,4180,A
USGS,5325000,42556.55,CDT,5.46,A,4170,A
USGS,5325000,42556.56,CDT,5.44,A,4150,A
USGS,5325000,42556.57,CDT,5.43,A,4130,A
USGS,5325000,42556.58,CDT,5.41,A,4110,A
USGS,5325000,42556.59,CDT,5.39,A,4090,A
USGS,5325000,42556.60,CDT,5.37,A,4070,A
USGS,5325000,42556.61,CDT,5.37,A,4070,A
USGS,5325000,42556.63,CDT,5.37,A,4070,A
USGS,5325000,42556.64,CDT,5.37,A,4070,A
USGS,5325000,42556.65,CDT,5.37,A,4070,A
USGS,5325000,42556.66,CDT,5.38,A,4080,A
USGS,5325000,42556.67,CDT,5.39,A,4090,A
USGS,5325000,42556.68,CDT,5.41,A,4110,A
USGS,5325000,42556.69,CDT,5.41,A,4110,A
USGS,5325000,42556.70,CDT,5.42,A,4120,A
USGS,5325000,42556.71,CDT,5.43,A,4130,A
USGS,5325000,42556.72,CDT,5.43,A,4130,A
USGS,5325000,42556.73,CDT,5.44,A,4150,A
USGS,5325000,42556.74,CDT,5.44,A,4150,A
USGS,5325000,42556.75,CDT,5.44,A,4150,A
USGS,5325000,42556.76,CDT,5.44,A,4150,A
USGS,5325000,42556.77,CDT,5.44,A,4150,A
USGS,5325000,42556.78,CDT,5.44,A,4150,A
USGS,5325000,42556.79,CDT,5.44,A,4150,A
USGS,5325000,42556.80,CDT,5.45,A,4160,A
USGS,5325000,42556.81,CDT,5.46,A,4170,A
USGS,5325000,42556.82,CDT,5.5,A,4210,A
USGS,5325000,42556.83,CDT,5.66,A,4400,A
USGS,5325000,42556.84,CDT,5.71,A,4440,A
USGS,5325000,42556.85,CDT,5.69,A,4430,A
USGS,5325000,42556.86,CDT,5.66,A,4400,A
USGS,5325000,42556.88,CDT,5.65,A,4390,A
USGS,5325000,42556.89,CDT,5.64,A,4370,A
USGS,5325000,42556.90,CDT,5.63,A,4360,A
USGS,5325000,42556.92,CDT,5.61,A,4340,A
USGS,5325000,42556.93,CDT,5.6,A,4330,A
USGS,5325000,42556.94,CDT,5.59,A,4320,A
USGS,5325000,42556.95,CDT,5.58,A,4300,A
USGS,5325000,42556.96,CDT,5.57,A,4290,A
USGS,5325000,42556.97,CDT,5.57,A,4290,A
USGS,5325000,42556.98,CDT,5.56,A,4280,A
USGS,5325000,42556.99,CDT,5.55,A,4270,A
USGS,5325000,42557.00,CDT,5.54,A,4260,A
USGS,5325000,42557.01,CDT,5.54,A,4260,A
USGS,5325000,42557.02,CDT,5.53,A,4250,A
USGS,5325000,42557.03,CDT,5.53,A,4250,A
USGS,5325000,42557.04,CDT,5.52,A,4240,A
USGS,5325000,42557.05,CDT,5.52,A,4240,A
USGS,5325000,42557.06,CDT,5.5,A,4210,A
USGS,5325000,42557.07,CDT,5.51,A,4220,A
USGS,5325000,42557.08,CDT,5.5,A,4210,A
USGS,5325000,42557.09,CDT,5.5,A,4210,A
USGS,5325000,42557.10,CDT,5.5,A,4210,A
USGS,5325000,42557.11,CDT,5.49,A,4200,A
USGS,5325000,42557.13,CDT,5.49,A,4200,A
USGS,5325000,42557.14,CDT,5.49,A,4200,A
USGS,5325000,42557.15,CDT,5.49,A,4200,A
USGS,5325000,42557.16,CDT,5.49,A,4200,A
USGS,5325000,42557.17,CDT,5.49,A,4200,A
USGS,5325000,42557.18,CDT,5.48,A,4190,A
USGS,5325000,42557.19,CDT,5.48,A,4190,A
USGS,5325000,42557.20,CDT,5.48,A,4190,A
USGS,5325000,42557.21,CDT,5.48,A,4190,A
USGS,5325000,42557.22,CDT,5.48,A,4190,A
USGS,5325000,42557.23,CDT,5.48,A,4190,A
USGS,5325000,42557.24,CDT,5.48,A,4190,A
USGS,5325000,42557.25,CDT,5.48,A,4190,A
USGS,5325000,42557.26,CDT,5.47,A,4180,A
USGS,5325000,42557.27,CDT,5.47,A,4180,A
USGS,5325000,42557.28,CDT,5.47,A,4180,A
USGS,5325000,42557.29,CDT,5.47,A,4180,A
USGS,5325000,42557.30,CDT,5.47,A,4180,A
USGS,5325000,42557.31,CDT,5.47,A,4180,A
USGS,5325000,42557.32,CDT,5.47,A,4180,A
USGS,5325000,42557.33,CDT,5.47,A,4180,A
USGS,5325000,42557.34,CDT,5.47,A,4180,A
USGS,5325000,42557.35,CDT,5.47,A,4180,A
USGS,5325000,42557.36,CDT,5.47,A,4180,A
USGS,5325000,42557.38,CDT,5.47,A,4180,A
USGS,5325000,42557.39,CDT,5.47,A,4180,A
USGS,5325000,42557.40,CDT,5.47,A,4180,A
USGS,5325000,42557.41,CDT,5.47,A,4180,A
USGS,5325000,42557.42,CDT,5.47,A,4180,A
USGS,5325000,42557.43,CDT,5.46,A,4170,A
USGS,5325000,42557.44,CDT,5.46,A,4170,A
USGS,5325000,42557.45,CDT,5.46,A,4170,A
USGS,5325000,42557.46,CDT,5.46,A,4170,A
USGS,5325000,42557.47,CDT,5.46,A,4170,A
USGS,5325000,42557.48,CDT,5.46,A,4170,A
USGS,5325000,42557.49,CDT,5.46,A,4170,A
USGS,5325000,42557.50,CDT,5.46,A,4170,A
USGS,5325000,42557.51,CDT,5.45,A,4160,A
USGS,5325000,42557.52,CDT,5.45,A,4160,A
USGS,5325000,42557.53,CDT,5.45,A,4160,A
USGS,5325000,42557.54,CDT,5.45,A,4160,A
USGS,5325000,42557.55,CDT,5.45,A,4160,A
USGS,5325000,42557.56,CDT,5.44,A,4150,A
USGS,5325000,42557.57,CDT,5.45,A,4160,A
USGS,5325000,42557.58,CDT,5.44,A,4150,A
USGS,5325000,42557.59,CDT,5.45,A,4160,A
USGS,5325000,42557.60,CDT,5.45,A,4160,A
USGS,5325000,42557.61,CDT,5.44,A,4150,A
USGS,5325000,42557.63,CDT,5.44,A,4150,A
USGS,5325000,42557.64,CDT,5.44,A,4150,A
USGS,5325000,42557.65,CDT,5.44,A,4150,A
USGS,5325000,42557.67,CDT,5.44,A,4150,A
USGS,5325000,42557.68,CDT,5.43,A,4130,A
USGS,5325000,42557.69,CDT,5.43,A,4130,A
USGS,5325000,42557.70,CDT,5.43,A,4130,A
USGS,5325000,42557.71,CDT,5.43,A,4130,A
USGS,5325000,42557.72,CDT,5.43,A,4130,A
USGS,5325000,42557.73,CDT,5.43,A,4130,A
USGS,5325000,42557.74,CDT,5.43,A,4130,A
USGS,5325000,42557.75,CDT,5.42,A,4120,A
USGS,5325000,42557.76,CDT,5.42,A,4120,A
USGS,5325000,42557.77,CDT,5.42,A,4120,A
USGS,5325000,42557.78,CDT,5.42,A,4120,A
USGS,5325000,42557.79,CDT,5.42,A,4120,A
USGS,5325000,42557.80,CDT,5.42,A,4120,A
USGS,5325000,42557.81,CDT,5.42,A,4120,A
USGS,5325000,42557.82,CDT,5.42,A,4120,A
USGS,5325000,42557.83,CDT,5.41,A,4110,A
USGS,5325000,42557.85,CDT,5.41,A,4110,A
USGS,5325000,42557.86,CDT,5.41,A,4110,A
USGS,5325000,42557.88,CDT,5.41,A,4110,A
USGS,5325000,42557.89,CDT,5.4,A,4100,A
USGS,5325000,42557.90,CDT,5.41,A,4110,A
USGS,5325000,42557.91,CDT,5.41,A,4110,A
USGS,5325000,42557.92,CDT,5.4,A,4100,A
USGS,5325000,42557.93,CDT,5.4,A,4100,A
USGS,5325000,42557.94,CDT,5.4,A,4100,A
USGS,5325000,42557.95,CDT,5.4,A,4100,A
USGS,5325000,42557.96,CDT,5.4,A,4100,A
USGS,5325000,42557.97,CDT,5.41,A,4110,A
USGS,5325000,42557.98,CDT,5.4,A,4100,A
USGS,5325000,42557.99,CDT,5.4,A,4100,A
USGS,5325000,42558.00,CDT,5.4,A,4100,A
USGS,5325000,42558.01,CDT,5.4,A,4100,A
USGS,5325000,42558.02,CDT,5.4,A,4100,A
USGS,5325000,42558.03,CDT,5.4,A,4100,A
USGS,5325000,42558.04,CDT,5.4,A,4100,A
USGS,5325000,42558.05,CDT,5.4,A,4100,A
USGS,5325000,42558.06,CDT,5.4,A,4100,A
USGS,5325000,42558.07,CDT,5.4,A,4100,A
USGS,5325000,42558.08,CDT,5.41,A,4110,A
USGS,5325000,42558.09,CDT,5.41,A,4110,A
USGS,5325000,42558.10,CDT,5.42,A,4120,A
USGS,5325000,42558.11,CDT,5.43,A,4130,A
USGS,5325000,42558.13,CDT,5.73,A,4470,A
USGS,5325000,42558.14,CDT,6.05,A,4850,A
USGS,5325000,42558.15,CDT,6.08,A,4890,A
USGS,5325000,42558.16,CDT,6.05,A,4850,A
USGS,5325000,42558.17,CDT,6.04,A,4840,A
USGS,5325000,42558.18,CDT,6.03,A,4830,A
USGS,5325000,42558.19,CDT,6.03,A,4830,A
USGS,5325000,42558.20,CDT,6.03,A,4830,A
USGS,5325000,42558.21,CDT,6.04,A,4840,A
USGS,5325000,42558.22,CDT,6.03,A,4830,A
USGS,5325000,42558.23,CDT,6.03,A,4830,A
USGS,5325000,42558.24,CDT,6.02,A,4820,A
USGS,5325000,42558.25,CDT,6.03,A,4830,A
USGS,5325000,42558.26,CDT,6.02,A,4820,A
USGS,5325000,42558.27,CDT,6.02,A,4820,A
USGS,5325000,42558.28,CDT,6.01,A,4800,A
USGS,5325000,42558.29,CDT,6.02,A,4820,A
USGS,5325000,42558.30,CDT,6.02,A,4820,A
USGS,5325000,42558.31,CDT,6.03,A,4830,A
USGS,5325000,42558.32,CDT,6.04,A,4840,A
USGS,5325000,42558.33,CDT,6.04,A,4840,A
USGS,5325000,42558.34,CDT,6.07,A,4880,A
USGS,5325000,42558.35,CDT,6.08,A,4890,A
USGS,5325000,42558.36,CDT,6.11,A,4930,A
USGS,5325000,42558.38,CDT,6.13,A,4950,A
USGS,5325000,42558.39,CDT,6.14,A,4960,A
USGS,5325000,42558.40,CDT,6.16,A,4990,A
USGS,5325000,42558.41,CDT,6.19,A,5030,A
USGS,5325000,42558.42,CDT,6.2,A,5040,A
USGS,5325000,42558.43,CDT,6.22,A,5070,A
USGS,5325000,42558.44,CDT,6.23,A,5080,A
USGS,5325000,42558.45,CDT,6.24,A,5090,A
USGS,5325000,42558.46,CDT,6.25,A,5100,A
USGS,5325000,42558.47,CDT,6.25,A,5100,A
USGS,5325000,42558.48,CDT,6.26,A,5120,A
USGS,5325000,42558.49,CDT,6.27,A,5130,A
USGS,5325000,42558.50,CDT,6.27,A,5130,A
USGS,5325000,42558.51,CDT,6.28,A,5140,A
USGS,5325000,42558.52,CDT,6.28,A,5140,A
USGS,5325000,42558.53,CDT,6.29,A,5150,A
USGS,5325000,42558.54,CDT,6.29,A,5150,A
USGS,5325000,42558.55,CDT,6.29,A,5150,A
USGS,5325000,42558.56,CDT,6.3,A,5170,A
USGS,5325000,42558.57,CDT,6.29,A,5150,A
USGS,5325000,42558.58,CDT,6.29,A,5150,A
USGS,5325000,42558.59,CDT,6.29,A,5150,A
USGS,5325000,42558.60,CDT,6.29,A,5150,A
USGS,5325000,42558.61,CDT,6.29,A,5150,A
USGS,5325000,42558.63,CDT,6.28,A,5140,A
USGS,5325000,42558.64,CDT,6.28,A,5140,A
USGS,5325000,42558.65,CDT,6.27,A,5130,A
USGS,5325000,42558.66,CDT,6.27,A,5130,A
USGS,5325000,42558.67,CDT,6.26,A,5120,A
USGS,5325000,42558.68,CDT,6.25,A,5100,A
USGS,5325000,42558.69,CDT,6.25,A,5100,A
USGS,5325000,42558.70,CDT,6.24,A,5090,A
USGS,5325000,42558.71,CDT,6.23,A,5080,A
USGS,5325000,42558.72,CDT,6.23,A,5080,A
USGS,5325000,42558.73,CDT,6.22,A,5070,A
USGS,5325000,42558.74,CDT,6.22,A,5070,A
USGS,5325000,42558.75,CDT,6.21,A,5050,A
USGS,5325000,42558.76,CDT,6.21,A,5050,A
USGS,5325000,42558.77,CDT,6.2,A,5040,A
USGS,5325000,42558.78,CDT,6.21,A,5050,A
USGS,5325000,42558.79,CDT,6.2,A,5040,A
USGS,5325000,42558.80,CDT,6.2,A,5040,A
USGS,5325000,42558.81,CDT,6.2,A,5040,A
USGS,5325000,42558.82,CDT,6.2,A,5040,A
USGS,5325000,42558.83,CDT,6.19,A,5030,A
USGS,5325000,42558.84,CDT,6.19,A,5030,A
USGS,5325000,42558.85,CDT,6.19,A,5030,A
USGS,5325000,42558.86,CDT,6.18,A,5010,A
USGS,5325000,42558.88,CDT,6.19,A,5030,A
USGS,5325000,42558.89,CDT,6.19,A,5030,A
USGS,5325000,42558.90,CDT,6.19,A,5030,A
USGS,5325000,42558.91,CDT,6.19,A,5030,A
USGS,5325000,42558.92,CDT,6.2,A,5040,A
USGS,5325000,42558.93,CDT,6.2,A,5040,A
USGS,5325000,42558.94,CDT,6.21,A,5050,A
USGS,5325000,42558.95,CDT,6.22,A,5070,A
USGS,5325000,42558.96,CDT,6.22,A,5070,A
USGS,5325000,42558.97,CDT,6.23,A,5080,A
USGS,5325000,42558.98,CDT,6.24,A,5090,A
USGS,5325000,42558.99,CDT,6.24,A,5090,A
USGS,5325000,42559.00,CDT,6.25,A,5100,A
USGS,5325000,42559.01,CDT,6.26,A,5120,A
USGS,5325000,42559.02,CDT,6.27,A,5130,A
USGS,5325000,42559.03,CDT,6.28,A,5140,A
USGS,5325000,42559.04,CDT,6.29,A,5150,A
USGS,5325000,42559.05,CDT,6.3,A,5170,A
USGS,5325000,42559.06,CDT,6.31,A,5180,A
USGS,5325000,42559.07,CDT,6.32,A,5190,A
USGS,5325000,42559.08,CDT,6.32,A,5190,A
USGS,5325000,42559.09,CDT,6.34,A,5220,A
USGS,5325000,42559.10,CDT,6.34,A,5220,A
USGS,5325000,42559.11,CDT,6.36,A,5230,A
USGS,5325000,42559.13,CDT,6.36,A,5230,A
USGS,5325000,42559.14,CDT,6.38,A,5260,A
USGS,5325000,42559.15,CDT,6.38,A,5260,A
USGS,5325000,42559.16,CDT,6.39,A,5270,A
USGS,5325000,42559.17,CDT,6.4,A,5280,A
USGS,5325000,42559.18,CDT,6.41,A,5300,A
USGS,5325000,42559.19,CDT,6.42,A,5310,A
USGS,5325000,42559.20,CDT,6.43,A,5320,A
USGS,5325000,42559.21,CDT,6.44,A,5330,A
USGS,5325000,42559.22,CDT,6.44,A,5330,A
USGS,5325000,42559.23,CDT,6.45,A,5350,A
USGS,5325000,42559.24,CDT,6.46,A,5360,A
USGS,5325000,42559.25,CDT,6.47,A,5370,A
USGS,5325000,42559.26,CDT,6.47,A,5370,A
USGS,5325000,42559.27,CDT,6.47,A,5370,A
USGS,5325000,42559.28,CDT,6.49,A,5400,A
USGS,5325000,42559.29,CDT,6.5,A,5410,A
USGS,5325000,42559.30,CDT,6.51,A,5430,A
USGS,5325000,42559.31,CDT,6.52,A,5440,A
USGS,5325000,42559.32,CDT,6.52,A,5440,A
USGS,5325000,42559.33,CDT,6.53,A,5450,A
USGS,5325000,42559.34,CDT,6.54,A,5470,A
USGS,5325000,42559.35,CDT,6.54,A,5470,A
USGS,5325000,42559.36,CDT,6.56,A,5490,A
USGS,5325000,42559.38,CDT,6.57,A,5500,A
USGS,5325000,42559.39,CDT,6.58,A,5520,A
USGS,5325000,42559.40,CDT,6.59,A,5530,A
USGS,5325000,42559.41,CDT,6.6,A,5540,A
USGS,5325000,42559.42,CDT,6.6,A,5540,A
USGS,5325000,42559.43,CDT,6.61,A,5560,A
USGS,5325000,42559.44,CDT,6.62,A,5570,A
USGS,5325000,42559.45,CDT,6.62,A,5570,A
USGS,5325000,42559.46,CDT,6.64,A,5600,A
USGS,5325000,42559.47,CDT,6.64,A,5600,A
USGS,5325000,42559.48,CDT,6.66,A,5620,A
USGS,5325000,42559.49,CDT,6.68,A,5650,A
USGS,5325000,42559.50,CDT,6.68,A,5650,A
USGS,5325000,42559.51,CDT,6.7,A,5680,A
USGS,5325000,42559.52,CDT,6.7,A,5680,A
USGS,5325000,42559.53,CDT,6.73,A,5720,A
USGS,5325000,42559.54,CDT,6.73,A,5720,A
USGS,5325000,42559.55,CDT,6.76,A,5760,A
USGS,5325000,42559.56,CDT,6.76,A,5760,A
USGS,5325000,42559.57,CDT,6.78,A,5790,A
USGS,5325000,42559.58,CDT,6.77,A,5770,A
USGS,5325000,42559.59,CDT,6.78,A,5790,A
USGS,5325000,42559.60,CDT,6.79,A,5800,A
USGS,5325000,42559.61,CDT,6.81,A,5830,A
USGS,5325000,42559.63,CDT,6.8,A,5810,A
USGS,5325000,42559.64,CDT,6.81,A,5830,A
USGS,5325000,42559.65,CDT,6.81,A,5830,A
USGS,5325000,42559.66,CDT,6.82,A,5840,A
USGS,5325000,42559.67,CDT,6.81,A,5830,A
USGS,5325000,42559.68,CDT,6.82,A,5840,A
USGS,5325000,42559.69,CDT,6.82,A,5840,A
USGS,5325000,42559.70,CDT,6.82,A,5840,A
USGS,5325000,42559.71,CDT,6.83,A,5850,A
USGS,5325000,42559.72,CDT,6.83,A,5850,A
USGS,5325000,42559.73,CDT,6.83,A,5850,A
USGS,5325000,42559.74,CDT,6.83,A,5850,A
USGS,5325000,42559.75,CDT,6.84,A,5870,A
USGS,5325000,42559.76,CDT,6.83,A,5850,A
USGS,5325000,42559.77,CDT,6.84,A,5870,A
USGS,5325000,42559.78,CDT,6.84,A,5870,A
USGS,5325000,42559.79,CDT,6.84,A,5870,A
USGS,5325000,42559.80,CDT,6.83,A,5850,A
USGS,5325000,42559.81,CDT,6.84,A,5870,A
USGS,5325000,42559.82,CDT,6.84,A,5870,A
USGS,5325000,42559.83,CDT,6.84,A,5870,A
USGS,5325000,42559.84,CDT,6.84,A,5870,A
USGS,5325000,42559.85,CDT,6.84,A,5870,A
USGS,5325000,42559.86,CDT,6.84,A,5870,A
USGS,5325000,42559.88,CDT,6.84,A,5870,A
USGS,5325000,42559.89,CDT,6.85,A,5880,A
USGS,5325000,42559.90,CDT,6.85,A,5880,A
USGS,5325000,42559.91,CDT,6.85,A,5880,A
USGS,5325000,42559.92,CDT,6.85,A,5880,A
USGS,5325000,42559.93,CDT,6.85,A,5880,A
USGS,5325000,42559.94,CDT,6.85,A,5880,A
USGS,5325000,42559.95,CDT,6.85,A,5880,A
USGS,5325000,42559.96,CDT,6.85,A,5880,A
USGS,5325000,42559.97,CDT,6.86,A,5900,A
USGS,5325000,42559.98,CDT,6.85,A,5880,A
USGS,5325000,42559.99,CDT,6.86,A,5900,A
USGS,5325000,42560.00,CDT,6.86,A,5900,A
USGS,5325000,42560.01,CDT,6.86,A,5900,A
USGS,5325000,42560.02,CDT,6.86,A,5900,A
USGS,5325000,42560.03,CDT,6.86,A,5900,A
USGS,5325000,42560.04,CDT,6.87,A,5910,A
USGS,5325000,42560.05,CDT,6.87,A,5910,A
USGS,5325000,42560.06,CDT,6.87,A,5910,A
USGS,5325000,42560.07,CDT,6.87,A,5910,A
USGS,5325000,42560.08,CDT,6.87,A,5910,A
USGS,5325000,42560.09,CDT,6.87,A,5910,A
USGS,5325000,42560.10,CDT,6.87,A,5910,A
USGS,5325000,42560.11,CDT,6.87,A,5910,A
USGS,5325000,42560.13,CDT,6.88,A,5920,A
USGS,5325000,42560.14,CDT,6.88,A,5920,A
USGS,5325000,42560.15,CDT,6.88,A,5920,A
USGS,5325000,42560.16,CDT,6.88,A,5920,A
USGS,5325000,42560.17,CDT,6.88,A,5920,A
USGS,5325000,42560.18,CDT,6.88,A,5920,A
USGS,5325000,42560.19,CDT,6.88,A,5920,A
USGS,5325000,42560.20,CDT,6.89,A,5940,A
USGS,5325000,42560.21,CDT,6.89,A,5940,A
USGS,5325000,42560.22,CDT,6.88,A,5920,A
USGS,5325000,42560.23,CDT,6.88,A,5920,A
USGS,5325000,42560.24,CDT,6.89,A,5940,A
USGS,5325000,42560.25,CDT,6.89,A,5940,A
USGS,5325000,42560.26,CDT,6.88,A,5920,A
USGS,5325000,42560.27,CDT,6.89,A,5940,A
USGS,5325000,42560.28,CDT,6.89,A,5940,A
USGS,5325000,42560.29,CDT,6.88,A,5920,A
USGS,5325000,42560.30,CDT,6.88,A,5920,A
USGS,5325000,42560.31,CDT,6.89,A,5940,A
USGS,5325000,42560.32,CDT,6.89,A,5940,A
USGS,5325000,42560.33,CDT,6.89,A,5940,A
USGS,5325000,42560.34,CDT,6.88,A,5920,A
USGS,5325000,42560.35,CDT,6.88,A,5920,A
USGS,5325000,42560.36,CDT,6.88,A,5920,A
USGS,5325000,42560.38,CDT,6.88,A,5920,A
USGS,5325000,42560.39,CDT,6.88,A,5920,A
USGS,5325000,42560.40,CDT,6.88,A,5920,A
USGS,5325000,42560.41,CDT,6.88,A,5920,A
USGS,5325000,42560.42,CDT,6.88,A,5920,A
USGS,5325000,42560.43,CDT,6.88,A,5920,A
USGS,5325000,42560.44,CDT,6.89,A,5940,A
USGS,5325000,42560.45,CDT,6.88,A,5920,A
USGS,5325000,42560.46,CDT,6.88,A,5920,A
USGS,5325000,42560.47,CDT,6.88,A,5920,A
USGS,5325000,42560.48,CDT,6.88,A,5920,A
USGS,5325000,42560.49,CDT,6.88,A,5920,A
USGS,5325000,42560.50,CDT,6.88,A,5920,A
USGS,5325000,42560.51,CDT,6.89,A,5940,A
USGS,5325000,42560.52,CDT,6.89,A,5940,A
USGS,5325000,42560.53,CDT,6.88,A,5920,A
USGS,5325000,42560.54,CDT,6.88,A,5920,A
USGS,5325000,42560.55,CDT,6.88,A,5920,A
USGS,5325000,42560.56,CDT,6.87,A,5910,A
USGS,5325000,42560.57,CDT,6.88,A,5920,A
USGS,5325000,42560.58,CDT,6.87,A,5910,A
USGS,5325000,42560.59,CDT,6.88,A,5920,A
USGS,5325000,42560.60,CDT,6.87,A,5910,A
USGS,5325000,42560.61,CDT,6.87,A,5910,A
USGS,5325000,42560.63,CDT,6.87,A,5910,A
USGS,5325000,42560.64,CDT,6.87,A,5910,A
USGS,5325000,42560.65,CDT,6.87,A,5910,A
USGS,5325000,42560.66,CDT,6.86,A,5900,A
USGS,5325000,42560.67,CDT,6.86,A,5900,A
USGS,5325000,42560.68,CDT,6.86,A,5900,A
USGS,5325000,42560.69,CDT,6.87,A,5910,A
