agency_cd,site_no,datetime,tz_cd,discharge,approval_discharge,gage_height,approval_gage
USGS,5331000,42302.19,CDT,6260,A,3.33,A
USGS,5331000,42302.20,CDT,6240,A,3.31,A
USGS,5331000,42302.21,CDT,6440,A,3.32,A
USGS,5331000,42302.22,CDT,6520,A,3.33,A
USGS,5331000,42302.23,CDT,6720,A,3.35,A
USGS,5331000,42302.24,CDT,7520,A,3.3,A
USGS,5331000,42302.25,CDT,7030,A,3.33,A
USGS,5331000,42302.26,CDT,7030,A,3.33,A
USGS,5331000,42302.27,CDT,7340,A,3.32,A
USGS,5331000,42302.28,CDT,7480,A,3.33,A
USGS,5331000,42302.29,CDT,7220,A,3.33,A
USGS,5331000,42302.30,CDT,7090,A,3.33,A
USGS,5331000,42302.31,CDT,6960,A,3.32,A
USGS,5331000,42302.32,CDT,6510,A,3.32,A
USGS,5331000,42302.33,CDT,7210,A,3.31,A
USGS,5331000,42302.34,CDT,7480,A,3.33,A
USGS,5331000,42302.35,CDT,6890,A,3.32,A
USGS,5331000,42302.36,CDT,6570,A,3.32,A
USGS,5331000,42302.38,CDT,6130,A,3.33,A
USGS,5331000,42302.39,CDT,7590,A,3.31,A
USGS,5331000,42302.40,CDT,6640,A,3.32,A
USGS,5331000,42302.41,CDT,6950,A,3.31,A
USGS,5331000,42302.42,CDT,6840,A,3.33,A
USGS,5331000,42302.43,CDT,6130,A,3.33,A
USGS,5331000,42302.44,CDT,5740,A,3.33,A
USGS,5331000,42302.45,CDT,6260,A,3.33,A
USGS,5331000,42302.46,CDT,6720,A,3.34,A
USGS,5331000,42302.47,CDT,6960,A,3.33,A
USGS,5331000,42302.48,CDT,6520,A,3.34,A
USGS,5331000,42302.49,CDT,6260,A,3.33,A
USGS,5331000,42302.50,CDT,6190,A,3.33,A
USGS,5331000,42302.51,CDT,6580,A,3.33,A
USGS,5331000,42302.52,CDT,6710,A,3.33,A
USGS,5331000,42302.53,CDT,6560,A,3.31,A
USGS,5331000,42302.54,CDT,6440,A,3.32,A
USGS,5331000,42302.55,CDT,6180,A,3.31,A
USGS,5331000,42302.56,CDT,6310,A,3.32,A
USGS,5331000,42302.57,CDT,5810,A,3.33,A
USGS,5331000,42302.58,CDT,6130,A,3.33,A
USGS,5331000,42302.59,CDT,6060,A,3.32,A
USGS,5331000,42302.60,CDT,7050,A,3.35,A
USGS,5331000,42302.61,CDT,6750,A,3.3,A
USGS,5331000,42302.63,CDT,6620,A,3.3,A
USGS,5331000,42302.64,CDT,6430,A,3.3,A
USGS,5331000,42302.65,CDT,6360,A,3.29,A
USGS,5331000,42302.66,CDT,6300,A,3.3,A
USGS,5331000,42302.67,CDT,6050,A,3.31,A
USGS,5331000,42302.68,CDT,5590,A,3.29,A
USGS,5331000,42302.69,CDT,7000,A,3.3,A
USGS,5331000,42302.70,CDT,6340,A,3.27,A
USGS,5331000,42302.71,CDT,6540,A,3.28,A
USGS,5331000,42302.72,CDT,6480,A,3.29,A
USGS,5331000,42302.73,CDT,5790,A,3.3,A
USGS,5331000,42302.74,CDT,6220,A,3.28,A
USGS,5331000,42302.75,CDT,6720,A,3.26,A
USGS,5331000,42302.76,CDT,6650,A,3.26,A
USGS,5331000,42302.77,CDT,6670,A,3.28,A
USGS,5331000,42302.78,CDT,6090,A,3.27,A
USGS,5331000,42302.79,CDT,6150,A,3.27,A
USGS,5331000,42302.80,CDT,5830,A,3.27,A
USGS,5331000,42302.81,CDT,5770,A,3.28,A
USGS,5331000,42302.82,CDT,5960,A,3.27,A
USGS,5331000,42302.83,CDT,6650,A,3.26,A
USGS,5331000,42302.84,CDT,6400,A,3.26,A
USGS,5331000,42302.85,CDT,6410,A,3.27,A
USGS,5331000,42302.86,CDT,6150,A,3.27,A
USGS,5331000,42302.88,CDT,6400,A,3.26,A
USGS,5331000,42302.89,CDT,6210,A,3.27,A
USGS,5331000,42302.90,CDT,6400,A,3.26,A
USGS,5331000,42302.91,CDT,6330,A,3.26,A
USGS,5331000,42302.92,CDT,6280,A,3.27,A
USGS,5331000,42302.93,CDT,6140,A,3.26,A
USGS,5331000,42302.94,CDT,6210,A,3.26,A
USGS,5331000,42302.95,CDT,6660,A,3.27,A
USGS,5331000,42302.96,CDT,6210,A,3.26,A
USGS,5331000,42302.97,CDT,6330,A,3.26,A
USGS,5331000,42302.98,CDT,6600,A,3.28,A
USGS,5331000,42302.99,CDT,6410,A,3.27,A
USGS,5331000,42303.00,CDT,6520,A,3.25,A
USGS,5331000,42303.01,CDT,6410,A,3.27,A
USGS,5331000,42303.02,CDT,6140,A,3.26,A
USGS,5331000,42303.03,CDT,6530,A,3.27,A
USGS,5331000,42303.04,CDT,6290,A,3.28,A
USGS,5331000,42303.05,CDT,6020,A,3.27,A
USGS,5331000,42303.06,CDT,5770,A,3.27,A
USGS,5331000,42303.07,CDT,6410,A,3.27,A
USGS,5331000,42303.08,CDT,6160,A,3.28,A
USGS,5331000,42303.09,CDT,6030,A,3.28,A
USGS,5331000,42303.10,CDT,6290,A,3.29,A
USGS,5331000,42303.11,CDT,6230,A,3.29,A
USGS,5331000,42303.13,CDT,6550,A,3.29,A
USGS,5331000,42303.14,CDT,6540,A,3.28,A
USGS,5331000,42303.15,CDT,6680,A,3.29,A
USGS,5331000,42303.16,CDT,6930,A,3.29,A
USGS,5331000,42303.17,CDT,7000,A,3.3,A
USGS,5331000,42303.18,CDT,7170,A,3.34,A
USGS,5331000,42303.19,CDT,7340,A,3.32,A
USGS,5331000,42303.20,CDT,7470,A,3.32,A
USGS,5331000,42303.21,CDT,7600,A,3.32,A
USGS,5331000,42303.22,CDT,6760,A,3.32,A
USGS,5331000,42303.23,CDT,7730,A,3.32,A
USGS,5331000,42303.24,CDT,7150,A,3.32,A
USGS,5331000,42303.25,CDT,6640,A,3.32,A
USGS,5331000,42303.26,CDT,6440,A,3.32,A
USGS,5331000,42303.27,CDT,6510,A,3.32,A
USGS,5331000,42303.28,CDT,6190,A,3.33,A
USGS,5331000,42303.29,CDT,7020,A,3.32,A
USGS,5331000,42303.30,CDT,6520,A,3.33,A
USGS,5331000,42303.31,CDT,6840,A,3.34,A
USGS,5331000,42303.32,CDT,6780,A,3.34,A
USGS,5331000,42303.33,CDT,6720,A,3.35,A
USGS,5331000,42303.34,CDT,6660,A,3.35,A
USGS,5331000,42303.35,CDT,6980,A,3.35,A
USGS,5331000,42303.36,CDT,6720,A,3.34,A
USGS,5331000,42303.38,CDT,6850,A,3.35,A
USGS,5331000,42303.39,CDT,6720,A,3.35,A
USGS,5331000,42303.40,CDT,7510,A,3.37,A
USGS,5331000,42303.41,CDT,7140,A,3.39,A
USGS,5331000,42303.42,CDT,6490,A,3.38,A
USGS,5331000,42303.43,CDT,7100,A,3.41,A
USGS,5331000,42303.44,CDT,7220,A,3.41,A
USGS,5331000,42303.45,CDT,7810,A,3.41,A
USGS,5331000,42303.46,CDT,7760,A,3.43,A
USGS,5331000,42303.47,CDT,7750,A,3.42,A
USGS,5331000,42303.48,CDT,7760,A,3.43,A
USGS,5331000,42303.49,CDT,8240,A,3.45,A
USGS,5331000,42303.50,CDT,7860,A,3.47,A
USGS,5331000,42303.51,CDT,8410,A,3.5,A
USGS,5331000,42303.52,CDT,8090,A,3.5,A
USGS,5331000,42303.53,CDT,8300,A,3.52,A
USGS,5331000,42303.54,CDT,7720,A,3.53,A
USGS,5331000,42303.55,CDT,7880,A,3.56,A
USGS,5331000,42303.56,CDT,8080,A,3.56,A
USGS,5331000,42303.57,CDT,7430,A,3.57,A
USGS,5331000,42303.58,CDT,7960,A,3.58,A
USGS,5331000,42303.59,CDT,7720,A,3.6,A
USGS,5331000,42303.60,CDT,7850,A,3.6,A
USGS,5331000,42303.61,CDT,7530,A,3.62,A
USGS,5331000,42303.63,CDT,7530,A,3.62,A
USGS,5331000,42303.64,CDT,7530,A,3.61,A
USGS,5331000,42303.65,CDT,7920,A,3.61,A
USGS,5331000,42303.66,CDT,7910,A,3.59,A
USGS,5331000,42303.67,CDT,8050,A,3.6,A
USGS,5331000,42303.68,CDT,8230,A,3.58,A
USGS,5331000,42303.69,CDT,8300,A,3.59,A
USGS,5331000,42303.70,CDT,8360,A,3.58,A
USGS,5331000,42303.71,CDT,8690,A,3.58,A
USGS,5331000,42303.72,CDT,8350,A,3.57,A
USGS,5331000,42303.73,CDT,8270,A,3.56,A
USGS,5331000,42303.74,CDT,8140,A,3.56,A
USGS,5331000,42303.75,CDT,7670,A,3.55,A
USGS,5331000,42303.76,CDT,6690,A,3.47,A
USGS,5331000,42303.77,CDT,7070,A,3.46,A
USGS,5331000,42303.78,CDT,6680,A,3.46,A
USGS,5331000,42303.79,CDT,6550,A,3.46,A
USGS,5331000,42303.80,CDT,6160,A,3.46,A
USGS,5331000,42303.81,CDT,6610,A,3.46,A
USGS,5331000,42303.82,CDT,6670,A,3.45,A
USGS,5331000,42303.83,CDT,6850,A,3.43,A
USGS,5331000,42303.84,CDT,7240,A,3.43,A
USGS,5331000,42303.85,CDT,7050,A,3.44,A
USGS,5331000,42303.86,CDT,7180,A,3.43,A
USGS,5331000,42303.88,CDT,7230,A,3.5,A
USGS,5331000,42303.89,CDT,7820,A,3.49,A
USGS,5331000,42303.90,CDT,7440,A,3.51,A
USGS,5331000,42303.91,CDT,7290,A,3.49,A
USGS,5331000,42303.92,CDT,7740,A,3.48,A
USGS,5331000,42303.93,CDT,7340,A,3.47,A
USGS,5331000,42303.94,CDT,8020,A,3.5,A
USGS,5331000,42303.95,CDT,7820,A,3.5,A
USGS,5331000,42303.96,CDT,7690,A,3.5,A
USGS,5331000,42303.97,CDT,7820,A,3.49,A
USGS,5331000,42303.98,CDT,7490,A,3.49,A
USGS,5331000,42303.99,CDT,8010,A,3.49,A
USGS,5331000,42304.00,CDT,7480,A,3.48,A
USGS,5331000,42304.01,CDT,7490,A,3.49,A
USGS,5331000,42304.02,CDT,7810,A,3.48,A
USGS,5331000,42304.03,CDT,7480,A,3.48,A
USGS,5331000,42304.04,CDT,7360,A,3.49,A
USGS,5331000,42304.05,CDT,7150,A,3.48,A
USGS,5331000,42304.06,CDT,6700,A,3.49,A
USGS,5331000,42304.07,CDT,6770,A,3.49,A
USGS,5331000,42304.08,CDT,6700,A,3.49,A
USGS,5331000,42304.09,CDT,6770,A,3.49,A
USGS,5331000,42304.10,CDT,6830,A,3.49,A
USGS,5331000,42304.11,CDT,7160,A,3.49,A
USGS,5331000,42304.13,CDT,7230,A,3.49,A
USGS,5331000,42304.14,CDT,6690,A,3.48,A
USGS,5331000,42304.15,CDT,7820,A,3.49,A
USGS,5331000,42304.16,CDT,8010,A,3.49,A
USGS,5331000,42304.17,CDT,8140,A,3.49,A
USGS,5331000,42304.18,CDT,8000,A,3.48,A
USGS,5331000,42304.19,CDT,8190,A,3.47,A
USGS,5331000,42304.20,CDT,8320,A,3.47,A
USGS,5331000,42304.21,CDT,7930,A,3.47,A
USGS,5331000,42304.22,CDT,7980,A,3.46,A
USGS,5331000,42304.23,CDT,8120,A,3.47,A
USGS,5331000,42304.24,CDT,7900,A,3.44,A
USGS,5331000,42304.25,CDT,7990,A,3.47,A
USGS,5331000,42304.26,CDT,7590,A,3.46,A
USGS,5331000,42304.27,CDT,7410,A,3.47,A
USGS,5331000,42304.28,CDT,7400,A,3.46,A
USGS,5331000,42304.29,CDT,7860,A,3.47,A
USGS,5331000,42304.30,CDT,7210,A,3.47,A
USGS,5331000,42304.31,CDT,7670,A,3.47,A
USGS,5331000,42304.32,CDT,7470,A,3.47,A
USGS,5331000,42304.33,CDT,7350,A,3.48,A
USGS,5331000,42304.34,CDT,7660,A,3.46,A
USGS,5331000,42304.35,CDT,8780,A,3.47,A
USGS,5331000,42304.36,CDT,7740,A,3.48,A
USGS,5331000,42304.38,CDT,7820,A,3.5,A
USGS,5331000,42304.39,CDT,7430,A,3.5,A
USGS,5331000,42304.40,CDT,7810,A,3.48,A
USGS,5331000,42304.41,CDT,7250,A,3.52,A
USGS,5331000,42304.42,CDT,5790,A,3.4,A
USGS,5331000,42304.43,CDT,7460,A,3.46,A
USGS,5331000,42304.44,CDT,8120,A,3.54,A
USGS,5331000,42304.45,CDT,7780,A,3.52,A
USGS,5331000,42304.46,CDT,7860,A,3.54,A
USGS,5331000,42304.47,CDT,8250,A,3.53,A
USGS,5331000,42304.48,CDT,8240,A,3.52,A
USGS,5331000,42304.49,CDT,8410,A,3.5,A
USGS,5331000,42304.50,CDT,8480,A,3.5,A
USGS,5331000,42304.51,CDT,7960,A,3.5,A
USGS,5331000,42304.52,CDT,8550,A,3.5,A
USGS,5331000,42304.53,CDT,8230,A,3.51,A
USGS,5331000,42304.54,CDT,8100,A,3.51,A
USGS,5331000,42304.55,CDT,8610,A,3.5,A
USGS,5331000,42304.56,CDT,8390,A,3.54,A
USGS,5331000,42304.57,CDT,8570,A,3.52,A
USGS,5331000,42304.58,CDT,8230,A,3.51,A
USGS,5331000,42304.59,CDT,8750,A,3.51,A
USGS,5331000,42304.60,CDT,8090,A,3.5,A
USGS,5331000,42304.61,CDT,8060,A,3.54,A
USGS,5331000,42304.63,CDT,8160,A,3.51,A
USGS,5331000,42304.64,CDT,8100,A,3.51,A
USGS,5331000,42304.65,CDT,8300,A,3.52,A
USGS,5331000,42304.66,CDT,8360,A,3.51,A
USGS,5331000,42304.67,CDT,8490,A,3.51,A
USGS,5331000,42304.68,CDT,8010,A,3.49,A
USGS,5331000,42304.69,CDT,8550,A,3.5,A
USGS,5331000,42304.70,CDT,8360,A,3.51,A
USGS,5331000,42304.71,CDT,8600,A,3.49,A
USGS,5331000,42304.72,CDT,8460,A,3.48,A
USGS,5331000,42304.73,CDT,8600,A,3.49,A
USGS,5331000,42304.74,CDT,8400,A,3.49,A
USGS,5331000,42304.75,CDT,8610,A,3.5,A
USGS,5331000,42304.76,CDT,8350,A,3.43,A
USGS,5331000,42304.77,CDT,8500,A,3.45,A
USGS,5331000,42304.78,CDT,8040,A,3.45,A
USGS,5331000,42304.79,CDT,8820,A,3.45,A
USGS,5331000,42304.80,CDT,8440,A,3.46,A
USGS,5331000,42304.81,CDT,6940,A,3.38,A
USGS,5331000,42304.82,CDT,7060,A,3.37,A
USGS,5331000,42304.83,CDT,6930,A,3.37,A
USGS,5331000,42304.84,CDT,7000,A,3.37,A
USGS,5331000,42304.85,CDT,6950,A,3.39,A
USGS,5331000,42304.86,CDT,6360,A,3.38,A
USGS,5331000,42304.88,CDT,6610,A,3.37,A
USGS,5331000,42304.89,CDT,6540,A,3.36,A
USGS,5331000,42304.90,CDT,6340,A,3.36,A
USGS,5331000,42304.91,CDT,6860,A,3.36,A
USGS,5331000,42304.92,CDT,6540,A,3.36,A
USGS,5331000,42304.93,CDT,6140,A,3.35,A
USGS,5331000,42304.94,CDT,5490,A,3.34,A
USGS,5331000,42304.95,CDT,5690,A,3.34,A
USGS,5331000,42304.96,CDT,5950,A,3.35,A
USGS,5331000,42304.97,CDT,6090,A,3.37,A
USGS,5331000,42304.98,CDT,6490,A,3.38,A
USGS,5331000,42304.99,CDT,6630,A,3.4,A
USGS,5331000,42305.00,CDT,6760,A,3.4,A
USGS,5331000,42305.01,CDT,6430,A,3.39,A
USGS,5331000,42305.02,CDT,6630,A,3.39,A
USGS,5331000,42305.03,CDT,7020,A,3.4,A
USGS,5331000,42305.04,CDT,6900,A,3.41,A
USGS,5331000,42305.05,CDT,7300,A,3.42,A
USGS,5331000,42305.06,CDT,6980,A,3.43,A
USGS,5331000,42305.07,CDT,7440,A,3.43,A
USGS,5331000,42305.08,CDT,7640,A,3.44,A
USGS,5331000,42305.09,CDT,7450,A,3.44,A
USGS,5331000,42305.10,CDT,7770,A,3.44,A
USGS,5331000,42305.11,CDT,7440,A,3.43,A
USGS,5331000,42305.13,CDT,7100,A,3.41,A
USGS,5331000,42305.14,CDT,6870,A,3.45,A
USGS,5331000,42305.15,CDT,7450,A,3.44,A
USGS,5331000,42305.16,CDT,7390,A,3.45,A
USGS,5331000,42305.17,CDT,7580,A,3.45,A
USGS,5331000,42305.18,CDT,7120,A,3.44,A
USGS,5331000,42305.19,CDT,7590,A,3.46,A
USGS,5331000,42305.20,CDT,7710,A,3.45,A
USGS,5331000,42305.21,CDT,7710,A,3.45,A
USGS,5331000,42305.22,CDT,8050,A,3.46,A
USGS,5331000,42305.23,CDT,8580,A,3.47,A
USGS,5331000,42305.24,CDT,8640,A,3.46,A
USGS,5331000,42305.25,CDT,9100,A,3.47,A
USGS,5331000,42305.26,CDT,9310,A,3.48,A
USGS,5331000,42305.27,CDT,8920,A,3.48,A
USGS,5331000,42305.28,CDT,8720,A,3.48,A
USGS,5331000,42305.29,CDT,8910,A,3.47,A
USGS,5331000,42305.30,CDT,8930,A,3.49,A
USGS,5331000,42305.31,CDT,8660,A,3.48,A
USGS,5331000,42305.32,CDT,9110,A,3.48,A
USGS,5331000,42305.33,CDT,8940,A,3.5,A
USGS,5331000,42305.34,CDT,8940,A,3.5,A
USGS,5331000,42305.35,CDT,9210,A,3.51,A
USGS,5331000,42305.36,CDT,8970,A,3.47,A
USGS,5331000,42305.38,CDT,9120,A,3.49,A
USGS,5331000,42305.39,CDT,9060,A,3.55,A
USGS,5331000,42305.40,CDT,8940,A,3.5,A
USGS,5331000,42305.41,CDT,8490,A,3.51,A
USGS,5331000,42305.42,CDT,8400,A,3.49,A
USGS,5331000,42305.43,CDT,9080,A,3.51,A
USGS,5331000,42305.44,CDT,9110,A,3.48,A
USGS,5331000,42305.45,CDT,9380,A,3.48,A
USGS,5331000,42305.46,CDT,9120,A,3.49,A
USGS,5331000,42305.47,CDT,8580,A,3.47,A
USGS,5331000,42305.48,CDT,9180,A,3.48,A
USGS,5331000,42305.49,CDT,9180,A,3.48,A
USGS,5331000,42305.50,CDT,9150,A,3.45,A
USGS,5331000,42305.51,CDT,9280,A,3.45,A
USGS,5331000,42305.52,CDT,9520,A,3.43,A
USGS,5331000,42305.53,CDT,9050,A,3.42,A
USGS,5331000,42305.54,CDT,8990,A,3.42,A
USGS,5331000,42305.55,CDT,9320,A,3.43,A
USGS,5331000,42305.56,CDT,9290,A,3.4,A
USGS,5331000,42305.57,CDT,8850,A,3.41,A
USGS,5331000,42305.58,CDT,9190,A,3.43,A
USGS,5331000,42305.59,CDT,8970,A,3.4,A
USGS,5331000,42305.60,CDT,9240,A,3.41,A
USGS,5331000,42305.61,CDT,8840,A,3.4,A
USGS,5331000,42305.63,CDT,8990,A,3.42,A
USGS,5331000,42305.64,CDT,8730,A,3.42,A
USGS,5331000,42305.65,CDT,8790,A,3.42,A
USGS,5331000,42305.66,CDT,8610,A,3.43,A
USGS,5331000,42305.67,CDT,8410,A,3.43,A
USGS,5331000,42305.68,CDT,8640,A,3.46,A
USGS,5331000,42305.69,CDT,8620,A,3.44,A
USGS,5331000,42305.70,CDT,8440,A,3.46,A
USGS,5331000,42305.71,CDT,8230,A,3.44,A
USGS,5331000,42305.72,CDT,8440,A,3.46,A
USGS,5331000,42305.73,CDT,8310,A,3.46,A
USGS,5331000,42305.74,CDT,8830,A,3.46,A
USGS,5331000,42305.75,CDT,8780,A,3.47,A
USGS,5331000,42305.76,CDT,8520,A,3.47,A
USGS,5331000,42305.77,CDT,8780,A,3.47,A
USGS,5331000,42305.78,CDT,8710,A,3.47,A
USGS,5331000,42305.79,CDT,8530,A,3.48,A
USGS,5331000,42305.80,CDT,8650,A,3.47,A
USGS,5331000,42305.81,CDT,9110,A,3.48,A
USGS,5331000,42305.82,CDT,8660,A,3.48,A
USGS,5331000,42305.83,CDT,8680,A,3.5,A
USGS,5331000,42305.84,CDT,8470,A,3.49,A
USGS,5331000,42305.85,CDT,8180,A,3.46,A
USGS,5331000,42305.86,CDT,8460,A,3.48,A
USGS,5331000,42305.88,CDT,8450,A,3.47,A
USGS,5331000,42305.89,CDT,8590,A,3.48,A
USGS,5331000,42305.90,CDT,8460,A,3.48,A
USGS,5331000,42305.91,CDT,8720,A,3.48,A
USGS,5331000,42305.92,CDT,8600,A,3.49,A
USGS,5331000,42305.93,CDT,8660,A,3.48,A
USGS,5331000,42305.94,CDT,8660,A,3.48,A
USGS,5331000,42305.95,CDT,8710,A,3.47,A
USGS,5331000,42305.96,CDT,8720,A,3.48,A
USGS,5331000,42305.97,CDT,8840,A,3.47,A
USGS,5331000,42305.98,CDT,8900,A,3.46,A
USGS,5331000,42305.99,CDT,8800,A,3.49,A
USGS,5331000,42306.00,CDT,8780,A,3.47,A
USGS,5331000,42306.01,CDT,8790,A,3.48,A
USGS,5331000,42306.02,CDT,8920,A,3.48,A
USGS,5331000,42306.03,CDT,8780,A,3.47,A
USGS,5331000,42306.04,CDT,8850,A,3.48,A
USGS,5331000,42306.05,CDT,8460,A,3.48,A
USGS,5331000,42306.06,CDT,8510,A,3.46,A
USGS,5331000,42306.07,CDT,8710,A,3.47,A
USGS,5331000,42306.08,CDT,8450,A,3.47,A
USGS,5331000,42306.09,CDT,8400,A,3.48,A
USGS,5331000,42306.10,CDT,8600,A,3.49,A
USGS,5331000,42306.11,CDT,8570,A,3.46,A
USGS,5331000,42306.13,CDT,8780,A,3.47,A
USGS,5331000,42306.14,CDT,8710,A,3.47,A
USGS,5331000,42306.15,CDT,8900,A,3.46,A
USGS,5331000,42306.16,CDT,9030,A,3.46,A
USGS,5331000,42306.17,CDT,9040,A,3.47,A
USGS,5331000,42306.18,CDT,9040,A,3.47,A
USGS,5331000,42306.19,CDT,8890,A,3.45,A
USGS,5331000,42306.20,CDT,8850,A,3.48,A
USGS,5331000,42306.21,CDT,8930,A,3.49,A
USGS,5331000,42306.22,CDT,8970,A,3.47,A
USGS,5331000,42306.23,CDT,8900,A,3.46,A
USGS,5331000,42306.24,CDT,9030,A,3.46,A
USGS,5331000,42306.25,CDT,8910,A,3.47,A
USGS,5331000,42306.26,CDT,9030,A,3.46,A
USGS,5331000,42306.27,CDT,8960,A,3.46,A
USGS,5331000,42306.28,CDT,9620,A,3.46,A
USGS,5331000,42306.29,CDT,9790,A,3.44,A
USGS,5331000,42306.30,CDT,8970,A,3.47,A
USGS,5331000,42306.31,CDT,9150,A,3.45,A
USGS,5331000,42306.32,CDT,8830,A,3.46,A
USGS,5331000,42306.33,CDT,8740,A,3.43,A
USGS,5331000,42306.34,CDT,9560,A,3.47,A
USGS,5331000,42306.35,CDT,9440,A,3.48,A
USGS,5331000,42306.36,CDT,8900,A,3.46,A
USGS,5331000,42306.38,CDT,8770,A,3.46,A
USGS,5331000,42306.39,CDT,8980,A,3.48,A
USGS,5331000,42306.40,CDT,8580,A,3.47,A
USGS,5331000,42306.41,CDT,8920,A,3.48,A
USGS,5331000,42306.42,CDT,8560,A,3.45,A
USGS,5331000,42306.43,CDT,8530,A,3.48,A
USGS,5331000,42306.44,CDT,8650,A,3.47,A
USGS,5331000,42306.45,CDT,8670,A,3.49,A
USGS,5331000,42306.46,CDT,8560,A,3.51,A
USGS,5331000,42306.47,CDT,9150,A,3.51,A
USGS,5331000,42306.48,CDT,8580,A,3.47,A
USGS,5331000,42306.49,CDT,8440,A,3.46,A
USGS,5331000,42306.50,CDT,8840,A,3.47,A
USGS,5331000,42306.51,CDT,9120,A,3.49,A
USGS,5331000,42306.52,CDT,8920,A,3.48,A
USGS,5331000,42306.53,CDT,8670,A,3.49,A
USGS,5331000,42306.54,CDT,8970,A,3.47,A
USGS,5331000,42306.55,CDT,9250,A,3.48,A
USGS,5331000,42306.56,CDT,9110,A,3.48,A
USGS,5331000,42306.57,CDT,9220,A,3.46,A
USGS,5331000,42306.58,CDT,9370,A,3.47,A
USGS,5331000,42306.59,CDT,9170,A,3.47,A
USGS,5331000,42306.60,CDT,8970,A,3.47,A
USGS,5331000,42306.61,CDT,8970,A,3.47,A
USGS,5331000,42306.63,CDT,9290,A,3.46,A
USGS,5331000,42306.64,CDT,8920,A,3.48,A
USGS,5331000,42306.65,CDT,8970,A,3.47,A
USGS,5331000,42306.66,CDT,9170,A,3.47,A
USGS,5331000,42306.67,CDT,9060,A,3.49,A
USGS,5331000,42306.68,CDT,9050,A,3.48,A
USGS,5331000,42306.69,CDT,8730,A,3.49,A
USGS,5331000,42306.70,CDT,9060,A,3.49,A
USGS,5331000,42306.71,CDT,8790,A,3.48,A
USGS,5331000,42306.72,CDT,9110,A,3.48,A
USGS,5331000,42306.73,CDT,9250,A,3.48,A
USGS,5331000,42306.74,CDT,9200,A,3.5,A
USGS,5331000,42306.75,CDT,9390,A,3.49,A
USGS,5331000,42306.76,CDT,9070,A,3.5,A
USGS,5331000,42306.77,CDT,9170,A,3.53,A
USGS,5331000,42306.78,CDT,9510,A,3.48,A
USGS,5331000,42306.79,CDT,9280,A,3.51,A
USGS,5331000,42306.80,CDT,9530,A,3.5,A
USGS,5331000,42306.81,CDT,9340,A,3.51,A
USGS,5331000,42306.82,CDT,9340,A,3.51,A
USGS,5331000,42306.83,CDT,8820,A,3.51,A
USGS,5331000,42306.84,CDT,8960,A,3.52,A
USGS,5331000,42306.85,CDT,9030,A,3.52,A
USGS,5331000,42306.86,CDT,8710,A,3.53,A
USGS,5331000,42306.88,CDT,8500,A,3.52,A
USGS,5331000,42306.89,CDT,8640,A,3.53,A
USGS,5331000,42306.90,CDT,8250,A,3.53,A
USGS,5331000,42306.91,CDT,8250,A,3.53,A
USGS,5331000,42306.92,CDT,8640,A,3.53,A
USGS,5331000,42306.93,CDT,8320,A,3.54,A
USGS,5331000,42306.94,CDT,8190,A,3.54,A
USGS,5331000,42306.95,CDT,8520,A,3.54,A
USGS,5331000,42306.96,CDT,8460,A,3.55,A
USGS,5331000,42306.97,CDT,8320,A,3.54,A
USGS,5331000,42306.98,CDT,8660,A,3.55,A
USGS,5331000,42306.99,CDT,8450,A,3.54,A
USGS,5331000,42307.00,CDT,8460,A,3.55,A
USGS,5331000,42307.01,CDT,8130,A,3.55,A
USGS,5331000,42307.02,CDT,8400,A,3.55,A
USGS,5331000,42307.03,CDT,8140,A,3.56,A
USGS,5331000,42307.04,CDT,8670,A,3.56,A
USGS,5331000,42307.05,CDT,8400,A,3.55,A
USGS,5331000,42307.06,CDT,8270,A,3.55,A
USGS,5331000,42307.07,CDT,8220,A,3.57,A
USGS,5331000,42307.08,CDT,8140,A,3.56,A
USGS,5331000,42307.09,CDT,8730,A,3.55,A
USGS,5331000,42307.10,CDT,8400,A,3.55,A
USGS,5331000,42307.11,CDT,8470,A,3.56,A
USGS,5331000,42307.13,CDT,8600,A,3.56,A
USGS,5331000,42307.14,CDT,8140,A,3.56,A
USGS,5331000,42307.15,CDT,8270,A,3.56,A
USGS,5331000,42307.16,CDT,8350,A,3.57,A
USGS,5331000,42307.17,CDT,8350,A,3.57,A
USGS,5331000,42307.18,CDT,8420,A,3.57,A
USGS,5331000,42307.19,CDT,8360,A,3.58,A
USGS,5331000,42307.20,CDT,8490,A,3.58,A
USGS,5331000,42307.21,CDT,8880,A,3.57,A
USGS,5331000,42307.22,CDT,8360,A,3.58,A
USGS,5331000,42307.23,CDT,9110,A,3.6,A
USGS,5331000,42307.24,CDT,8830,A,3.59,A
USGS,5331000,42307.25,CDT,8900,A,3.59,A
USGS,5331000,42307.26,CDT,9020,A,3.58,A
USGS,5331000,42307.27,CDT,9830,A,3.59,A
USGS,5331000,42307.28,CDT,9760,A,3.59,A
USGS,5331000,42307.29,CDT,8980,A,3.6,A
USGS,5331000,42307.30,CDT,9030,A,3.59,A
USGS,5331000,42307.31,CDT,8710,A,3.6,A
USGS,5331000,42307.32,CDT,8570,A,3.59,A
USGS,5331000,42307.33,CDT,8120,A,3.61,A
USGS,5331000,42307.34,CDT,8240,A,3.59,A
USGS,5331000,42307.35,CDT,8520,A,3.61,A
USGS,5331000,42307.36,CDT,8610,A,3.63,A
